user_id,churn_probability,risk_level,recommended_action,primary_reason
488.0,0.9996289686365865,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
489.0,0.9993164672685737,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
490.0,0.002339351929267138,HEALTHY,HEALTHY: No action required,days_since_last_active
492.0,0.0015875038764566305,HEALTHY,HEALTHY: No action required,days_since_last_active
493.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
494.0,0.0009236602061323111,HEALTHY,HEALTHY: No action required,days_since_last_active
495.0,0.9995866089671559,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
496.0,0.00278235016542795,HEALTHY,HEALTHY: No action required,days_since_last_active
498.0,0.9996318554688375,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
499.0,0.33196562173048605,HEALTHY,HEALTHY: No action required,days_since_last_active
500.0,0.9995842363348822,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
501.0,0.9995714893721009,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
502.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
503.0,0.0009088537351145708,HEALTHY,HEALTHY: No action required,days_since_last_active
504.0,0.0013075618490992521,HEALTHY,HEALTHY: No action required,days_since_last_active
505.0,0.25469519545753017,HEALTHY,HEALTHY: No action required,days_since_last_active
506.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
507.0,0.9994295962129583,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
508.0,0.004731662099999522,HEALTHY,HEALTHY: No action required,days_since_last_active
509.0,0.011483562910720333,HEALTHY,HEALTHY: No action required,days_since_last_active
510.0,0.999573463392145,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
511.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
512.0,0.008342813502710532,HEALTHY,HEALTHY: No action required,days_since_last_active
513.0,0.9994295962129583,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
514.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
515.0,0.0021881577131670433,HEALTHY,HEALTHY: No action required,days_since_last_active
516.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
517.0,0.9993197936642764,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
518.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
519.0,0.0029091699944711123,HEALTHY,HEALTHY: No action required,days_since_last_active
520.0,0.004533227899729978,HEALTHY,HEALTHY: No action required,days_since_last_active
521.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
522.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
523.0,0.18927667038995724,HEALTHY,HEALTHY: No action required,days_since_last_active
524.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
525.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
526.0,0.9993164672685737,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
527.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
528.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
529.0,0.9995629950507668,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
530.0,0.9995423787671628,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
531.0,0.9997716721513235,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
532.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
533.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
534.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
535.0,0.010924548191251486,HEALTHY,HEALTHY: No action required,days_since_last_active
536.0,0.9994295962129583,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
537.0,0.999551207483197,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
540.0,0.9995217012407948,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
541.0,0.9994398393648737,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
542.0,0.0019423011195533143,HEALTHY,HEALTHY: No action required,days_since_last_active
543.0,0.9993197936642764,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
544.0,0.0009771162478610675,HEALTHY,HEALTHY: No action required,days_since_last_active
545.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
546.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
547.0,0.9995011420853359,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
548.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
549.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
550.0,0.9996050180437939,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
551.0,0.15363083746715167,HEALTHY,HEALTHY: No action required,days_since_last_active
552.0,0.0011200082472864487,HEALTHY,HEALTHY: No action required,days_since_last_active
553.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
554.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
555.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
556.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
557.0,0.007436267917776022,HEALTHY,HEALTHY: No action required,days_since_last_active
558.0,0.001427882489738437,HEALTHY,HEALTHY: No action required,days_since_last_active
559.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
560.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
562.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
563.0,0.9995592361682537,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
564.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
565.0,0.9994944448416618,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
566.0,0.017240878145328247,HEALTHY,HEALTHY: No action required,days_since_last_active
567.0,0.014182590668723107,HEALTHY,HEALTHY: No action required,days_since_last_active
568.0,0.0067345801981070754,HEALTHY,HEALTHY: No action required,days_since_last_active
569.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
570.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
571.0,0.0007433726410509346,HEALTHY,HEALTHY: No action required,days_since_last_active
573.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
574.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
576.0,0.0023930423888931774,HEALTHY,HEALTHY: No action required,days_since_last_active
577.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
578.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
579.0,0.024082948961162903,HEALTHY,HEALTHY: No action required,days_since_last_active
580.0,0.9991238931078913,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
581.0,0.9995022091837897,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
582.0,0.004964070777077584,HEALTHY,HEALTHY: No action required,days_since_last_active
583.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
584.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
585.0,0.9994363679254936,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
586.0,0.002231125235542125,HEALTHY,HEALTHY: No action required,days_since_last_active
587.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
588.0,0.9995102966701211,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
589.0,0.9995592361682537,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
590.0,0.9995011420853359,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
591.0,0.9991603493079085,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
592.0,0.001214849016338073,HEALTHY,HEALTHY: No action required,days_since_last_active
593.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
594.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
595.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
596.0,0.9996318554688375,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
597.0,0.9994853645348517,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
598.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
599.0,0.0013750573136863862,HEALTHY,HEALTHY: No action required,days_since_last_active
600.0,0.9996318554688375,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
602.0,0.003143132552573141,HEALTHY,HEALTHY: No action required,days_since_last_active
603.0,0.9996318554688375,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
604.0,0.006238073816836156,HEALTHY,HEALTHY: No action required,days_since_last_active
605.0,0.9992931108503881,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
606.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
607.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
608.0,0.9996181322325604,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
609.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
610.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
611.0,0.005542571207473266,HEALTHY,HEALTHY: No action required,days_since_last_active
612.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
613.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
614.0,0.9992674435482918,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
615.0,0.9995022091837897,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
616.0,0.9993548346023647,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
617.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
618.0,0.09649264396112892,HEALTHY,HEALTHY: No action required,days_since_last_active
619.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
620.0,0.0010489351384139185,HEALTHY,HEALTHY: No action required,days_since_last_active
621.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
622.0,0.003004845528975314,HEALTHY,HEALTHY: No action required,days_since_last_active
623.0,0.9992721859637522,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
624.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
625.0,0.9994359200553941,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
627.0,0.08726575066809873,HEALTHY,HEALTHY: No action required,days_since_last_active
628.0,0.9995866089671559,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
629.0,0.9994722584227268,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
630.0,0.9995221489787517,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
631.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
632.0,0.9994853645348517,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
633.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
634.0,0.0007998557839597072,HEALTHY,HEALTHY: No action required,days_since_last_active
635.0,0.0014346724401784908,HEALTHY,HEALTHY: No action required,days_since_last_active
636.0,0.0014393031804353516,HEALTHY,HEALTHY: No action required,days_since_last_active
637.0,0.0033092473910390505,HEALTHY,HEALTHY: No action required,days_since_last_active
638.0,0.007837679774680507,HEALTHY,HEALTHY: No action required,days_since_last_active
639.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
641.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
642.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
643.0,0.9994688240855811,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
644.0,0.9994295962129583,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
645.0,0.0011761988981295096,HEALTHY,HEALTHY: No action required,days_since_last_active
646.0,0.9996044349248493,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
647.0,0.0033466603996348526,HEALTHY,HEALTHY: No action required,days_since_last_active
648.0,0.005084499147997519,HEALTHY,HEALTHY: No action required,days_since_last_active
649.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
650.0,0.0009327278433597112,HEALTHY,HEALTHY: No action required,days_since_last_active
651.0,0.9996181322325604,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
652.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
653.0,0.0011959040693115483,HEALTHY,HEALTHY: No action required,days_since_last_active
654.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
655.0,0.9995221489787517,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
656.0,0.0009176817615595144,HEALTHY,HEALTHY: No action required,days_since_last_active
657.0,0.9996386121883097,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
658.0,0.9991982813970888,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
659.0,0.002967735798181685,HEALTHY,HEALTHY: No action required,days_since_last_active
660.0,0.0014635407470832604,HEALTHY,HEALTHY: No action required,days_since_last_active
661.0,0.002792838600131993,HEALTHY,HEALTHY: No action required,days_since_last_active
662.0,0.003916464285996121,HEALTHY,HEALTHY: No action required,days_since_last_active
663.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
664.0,0.9997821852403875,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
665.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
666.0,0.0006644109131119057,HEALTHY,HEALTHY: No action required,days_since_last_active
667.0,0.07906497739861011,HEALTHY,HEALTHY: No action required,days_since_last_active
668.0,0.005136081968018379,HEALTHY,HEALTHY: No action required,days_since_last_active
669.0,0.9995866089671559,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
670.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
671.0,0.9996985897008179,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
672.0,0.08242619535623856,HEALTHY,HEALTHY: No action required,days_since_last_active
673.0,0.001583356978306288,HEALTHY,HEALTHY: No action required,days_since_last_active
674.0,0.09055646704754736,HEALTHY,HEALTHY: No action required,days_since_last_active
675.0,0.9994734670953868,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
676.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
677.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
678.0,0.008398322730643323,HEALTHY,HEALTHY: No action required,days_since_last_active
679.0,0.9995865602340782,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
680.0,0.9996318554688375,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
681.0,0.003999650414479047,HEALTHY,HEALTHY: No action required,days_since_last_active
682.0,0.9995955174057956,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
683.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
684.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
685.0,0.9995344159420729,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
686.0,0.00770785395162094,HEALTHY,HEALTHY: No action required,days_since_last_active
687.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
688.0,0.9995022091837897,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
689.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
690.0,0.9994093123843243,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
691.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
692.0,0.0009569562002231483,HEALTHY,HEALTHY: No action required,days_since_last_active
694.0,0.0006715470747407715,HEALTHY,HEALTHY: No action required,days_since_last_active
695.0,0.00106259760493087,HEALTHY,HEALTHY: No action required,days_since_last_active
696.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
697.0,0.0015694320419170208,HEALTHY,HEALTHY: No action required,days_since_last_active
698.0,0.9995477396308767,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
699.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
700.0,0.9996050180437939,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
701.0,0.99987898418245,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
702.0,0.002228025763026072,HEALTHY,HEALTHY: No action required,days_since_last_active
703.0,0.000966310735853308,HEALTHY,HEALTHY: No action required,days_since_last_active
705.0,0.0014346724401784908,HEALTHY,HEALTHY: No action required,days_since_last_active
706.0,0.999483311503027,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
707.0,0.9995011420853359,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
709.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
710.0,0.999483311503027,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
711.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
712.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
713.0,0.9994651736189638,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
714.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
715.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
716.0,0.9992674435482918,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
717.0,0.09822567205632975,HEALTHY,HEALTHY: No action required,days_since_last_active
718.0,0.0011573678456105218,HEALTHY,HEALTHY: No action required,days_since_last_active
719.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
720.0,0.9995221489787517,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
721.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
722.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
723.0,0.9993472544395081,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
724.0,0.9995866089671559,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
725.0,0.0014100563560242609,HEALTHY,HEALTHY: No action required,days_since_last_active
726.0,0.0013888889102481943,HEALTHY,HEALTHY: No action required,days_since_last_active
727.0,0.004598973919984933,HEALTHY,HEALTHY: No action required,days_since_last_active
728.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
729.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
730.0,0.010097651124904326,HEALTHY,HEALTHY: No action required,days_since_last_active
731.0,0.0017269408635662328,HEALTHY,HEALTHY: No action required,days_since_last_active
732.0,0.0066964948904722505,HEALTHY,HEALTHY: No action required,days_since_last_active
733.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
734.0,0.002467640751858005,HEALTHY,HEALTHY: No action required,days_since_last_active
735.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
736.0,0.9995218601182074,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
737.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
738.0,0.9995796787788156,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
739.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
740.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
741.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
743.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
744.0,0.9996446474678876,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
745.0,0.9992016167395671,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
746.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
747.0,0.9995217893830801,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
748.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
749.0,0.9996318554688375,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
750.0,0.0033095125125250984,HEALTHY,HEALTHY: No action required,days_since_last_active
751.0,0.9994218777196519,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
752.0,0.0007474577779899676,HEALTHY,HEALTHY: No action required,days_since_last_active
753.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
754.0,0.9995866089671559,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
755.0,0.26741837582073374,HEALTHY,HEALTHY: No action required,days_since_last_active
756.0,0.0025725345389983984,HEALTHY,HEALTHY: No action required,days_since_last_active
757.0,0.9994676058195412,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
758.0,0.9995385674590768,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
759.0,0.01626242714746297,HEALTHY,HEALTHY: No action required,days_since_last_active
760.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
761.0,0.9995004086641815,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
762.0,0.9996008762449987,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
763.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
764.0,0.001027210809943235,HEALTHY,HEALTHY: No action required,days_since_last_active
765.0,0.9993474509888732,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
766.0,0.9993249493130308,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
767.0,0.0015679621225350297,HEALTHY,HEALTHY: No action required,days_since_last_active
768.0,0.9996181322325604,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
769.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
770.0,0.999339025224895,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
771.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
772.0,0.9993960715159711,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
773.0,0.9991370244453335,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
774.0,0.9994240058022491,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
775.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
776.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
777.0,0.0031520783988558676,HEALTHY,HEALTHY: No action required,days_since_last_active
778.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
779.0,0.9995930335559454,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
780.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
781.0,0.9994101031462548,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
782.0,0.9992931108503881,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
784.0,0.0009236602061323111,HEALTHY,HEALTHY: No action required,days_since_last_active
786.0,0.999483311503027,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
787.0,0.00716908867093211,HEALTHY,HEALTHY: No action required,days_since_last_active
788.0,0.07982233983902215,HEALTHY,HEALTHY: No action required,days_since_last_active
790.0,0.03871069749628736,HEALTHY,HEALTHY: No action required,days_since_last_active
791.0,0.9995485107085541,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
792.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
793.0,0.0009771763034242917,HEALTHY,HEALTHY: No action required,days_since_last_active
795.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
796.0,0.9995993748734064,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
797.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
798.0,0.0034003204601809516,HEALTHY,HEALTHY: No action required,days_since_last_active
799.0,0.9997250712024021,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
800.0,0.15959182980326678,HEALTHY,HEALTHY: No action required,days_since_last_active
801.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
802.0,0.006867808235207182,HEALTHY,HEALTHY: No action required,days_since_last_active
803.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
804.0,0.011998780003261636,HEALTHY,HEALTHY: No action required,days_since_last_active
805.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
806.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
807.0,0.0018305414057975375,HEALTHY,HEALTHY: No action required,days_since_last_active
808.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
810.0,0.0010994379944714633,HEALTHY,HEALTHY: No action required,days_since_last_active
811.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
812.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
813.0,0.0017808074609898749,HEALTHY,HEALTHY: No action required,days_since_last_active
814.0,0.002849615645740961,HEALTHY,HEALTHY: No action required,days_since_last_active
815.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
