user_id,total_sessions,avg_session_duration,active_days,daily_activity_std,sessions_per_day,active_days_ratio,days_since_last_active,sessions_last_7d,sessions_prev_7d,session_trend_ratio,feature_entropy,unique_features_used
512,36,25.856049333328784,12,0.7385489458759964,0.8181818181818182,0.2727272727272727,5,6.0,30,0.1935483870967742,1.7517857295133048,6
513,21,20.498805383726996,7,0.816496580927726,0.4772727272727273,0.1590909090909091,18,0.0,21,0.0,1.5124511784664483,5
514,15,22.434289444994178,5,0.7071067811865476,0.3409090909090909,0.11363636363636363,32,0.0,15,0.0,1.4708084763221114,5
515,68,25.803430775303067,24,0.7019641181630338,1.5454545454545454,0.5454545454545454,3,3.0,65,0.045454545454545456,1.771174044015733,6
516,5,22.88021984117282,2,0.7071067811865476,0.11363636363636363,0.045454545454545456,30,0.0,5,0.0,1.0986122886681096,3
517,23,15.467809231774533,8,0.6408699444616557,0.5227272727272727,0.18181818181818182,23,0.0,23,0.0,1.71408754118701,6
518,28,17.452347165223,11,0.6875516509523286,0.6363636363636364,0.25,18,0.0,28,0.0,1.5626639830847018,6
519,54,17.486837448717626,18,0.8401680504168059,1.2272727272727273,0.4090909090909091,0,10.0,44,0.2222222222222222,1.7025757941833422,6
520,48,16.472555577664483,16,0.816496580927726,1.0909090909090908,0.36363636363636365,13,0.0,48,0.0,1.7462093453987972,6
521,11,21.29365307209071,4,0.9574271077563381,0.25,0.09090909090909091,23,0.0,11,0.0,1.5498260458782016,5
522,2,8.846976353624614,1,0.0,0.045454545454545456,0.022727272727272728,37,0.0,2,0.0,0.0,1
523,54,23.507335658146488,19,0.8342100651206134,1.2272727272727273,0.4318181818181818,5,4.0,50,0.0784313725490196,1.7200718826996553,6
524,8,15.33027017936872,3,0.5773502691896257,0.18181818181818182,0.06818181818181818,31,0.0,8,0.0,1.3321790402101223,4
525,32,15.644570012322264,9,0.726483157256779,0.7272727272727273,0.20454545454545456,25,0.0,32,0.0,1.6927142971247024,6
526,32,23.187272669974366,11,0.7006490497453707,0.7272727272727273,0.25,16,0.0,32,0.0,1.5996592024272063,6
527,13,36.35649245774553,4,0.957427107756338,0.29545454545454547,0.09090909090909091,39,0.0,13,0.0,1.5810937501718236,6
528,11,15.350058151300304,4,0.5,0.25,0.09090909090909091,32,0.0,11,0.0,1.351783994289646,4
529,32,24.071387087464153,11,0.9438798074485389,0.7272727272727273,0.25,21,0.0,32,0.0,1.700178137683936,6
530,27,24.274161242672463,8,0.9161253813129043,0.6136363636363636,0.18181818181818182,25,0.0,27,0.0,1.4301030049597612,5
531,50,23.217302002679943,16,0.8850612031567836,1.1363636363636365,0.36363636363636365,20,0.0,50,0.0,1.7137833910796203,6
532,8,31.094934855668818,2,0.0,0.18181818181818182,0.045454545454545456,41,0.0,8,0.0,0.8675632284814612,3
533,5,17.71567888676705,2,0.7071067811865476,0.11363636363636363,0.045454545454545456,42,0.0,5,0.0,0.6365141682948128,2
534,20,9.371799610896787,7,0.6900655593423541,0.45454545454545453,0.1590909090909091,31,0.0,20,0.0,1.6715952780212542,6
535,39,16.693779090073743,13,0.9128709291752769,0.8863636363636364,0.29545454545454547,11,0.0,39,0.0,1.5749371592099108,5
536,18,21.50915094999915,6,0.6324555320336759,0.4090909090909091,0.13636363636363635,24,0.0,18,0.0,1.1988493129136213,4
537,43,18.605690740472998,13,0.8548504142651104,0.9772727272727273,0.29545454545454547,25,0.0,43,0.0,1.7783357935275956,6
540,30,18.903448675305107,10,0.9428090415820634,0.6818181818181818,0.22727272727272727,18,0.0,30,0.0,1.5260394155804642,5
541,23,15.280360865725415,8,0.8345229603962802,0.5227272727272727,0.18181818181818182,24,0.0,23,0.0,1.39539709232679,5
542,65,16.947080752630118,22,0.7854190708679775,1.4772727272727273,0.5,0,13.0,52,0.24528301886792453,1.724963002696177,6
543,21,11.689579162774564,7,0.816496580927726,0.4772727272727273,0.1590909090909091,24,0.0,21,0.0,1.710493230055004,6
544,95,22.89803107772992,33,0.8199685877205815,2.159090909090909,0.75,0,17.0,78,0.21518987341772153,1.7098117383424785,6
545,9,24.11291790230968,3,1.0,0.20454545454545456,0.06818181818181818,15,0.0,9,0.0,1.329661348854758,4
546,16,16.33772047943254,6,0.816496580927726,0.36363636363636365,0.13636363636363635,29,0.0,16,0.0,1.3592367006650063,5
547,14,19.297464054846085,5,0.8366600265340756,0.3181818181818182,0.11363636363636363,21,0.0,14,0.0,1.310783678099714,4
548,2,17.173633483352905,1,0.0,0.045454545454545456,0.022727272727272728,38,0.0,2,0.0,0.0,1
549,11,15.754599842804334,4,0.9574271077563381,0.25,0.09090909090909091,28,0.0,11,0.0,1.5498260458782016,5
550,16,12.699078892861012,6,1.0327955589886444,0.36363636363636365,0.13636363636363635,22,0.0,16,0.0,1.7480673485460896,6
551,21,19.88918824820297,7,1.0,0.4772727272727273,0.1590909090909091,8,0.0,21,0.0,1.6307991045856434,6
552,55,19.873306804141514,20,0.7163503994113789,1.25,0.45454545454545453,0,15.0,40,0.36585365853658536,1.6628982729597097,6
553,4,18.990448940249543,1,0.0,0.09090909090909091,0.022727272727272728,43,0.0,4,0.0,1.0986122886681096,3
554,15,23.734053033903084,6,0.5477225575051661,0.3409090909090909,0.13636363636363635,30,0.0,15,0.0,1.5810937501718236,5
555,3,34.81891556650616,1,0.0,0.06818181818181818,0.022727272727272728,42,0.0,3,0.0,0.6931471805599453,2
556,7,23.736950956023232,2,0.7071067811865476,0.1590909090909091,0.045454545454545456,32,0.0,7,0.0,1.0549201679861442,3
557,52,17.560556648307248,20,0.7539370349250519,1.1818181818181819,0.45454545454545453,3,5.0,47,0.10416666666666667,1.7701099926355555,6
558,93,21.620105906731194,32,0.777065405973841,2.1136363636363638,0.7272727272727273,0,9.0,84,0.10588235294117647,1.6900817201335245,6
559,7,25.17890554670396,2,0.7071067811865476,0.1590909090909091,0.045454545454545456,37,0.0,7,0.0,1.6094379124341005,5
560,11,13.011446249513659,4,0.9574271077563381,0.25,0.09090909090909091,35,0.0,11,0.0,1.351783994289646,4
562,6,56.657198423215725,2,1.4142135623730951,0.13636363636363635,0.045454545454545456,37,0.0,6,0.0,1.3862943611198906,4
563,11,18.185024227310947,3,0.5773502691896258,0.25,0.06818181818181818,39,0.0,11,0.0,1.3862943611198906,5
564,3,7.96741782693799,1,0.0,0.06818181818181818,0.022727272727272728,39,0.0,3,0.0,0.6931471805599453,2
565,15,15.971282395093866,6,0.8366600265340756,0.3409090909090909,0.13636363636363635,33,0.0,15,0.0,1.7351264569629226,6
566,37,21.59936804730728,14,0.8418973861410954,0.8409090909090909,0.3181818181818182,2,6.0,31,0.1875,1.6184452810648091,6
567,39,16.74149037829707,12,0.7537783614444091,0.8863636363636364,0.2727272727272727,8,0.0,39,0.0,1.7048287130642004,6
568,49,19.851420812407227,18,0.7519039015221182,1.1136363636363635,0.4090909090909091,0,6.0,43,0.13636363636363635,1.7256336777584282,6
569,8,4.947660321784865,2,0.0,0.18181818181818182,0.045454545454545456,38,0.0,8,0.0,1.3296613488547582,4
570,24,15.115145637719301,9,0.7071067811865476,0.5454545454545454,0.20454545454545456,23,0.0,24,0.0,1.5292482930376914,5
571,98,20.79916553476377,30,0.8683449709106095,2.227272727272727,0.6818181818181818,0,10.0,88,0.11235955056179775,1.7798490077281832,6
573,7,15.72586004524878,2,0.7071067811865476,0.1590909090909091,0.045454545454545456,37,0.0,7,0.0,1.3321790402101223,4
574,8,25.556677876571104,3,1.1547005383792517,0.18181818181818182,0.06818181818181818,23,0.0,8,0.0,1.3321790402101223,4
576,69,22.103955844811694,24,0.8998792189486611,1.5681818181818181,0.5454545454545454,0,6.0,63,0.09375,1.7054602801315653,6
577,12,21.757663157626325,4,1.1547005383792515,0.2727272727272727,0.09090909090909091,31,0.0,12,0.0,1.4941751382893085,5
578,15,16.525615260302356,5,1.0,0.3409090909090909,0.11363636363636363,33,0.0,15,0.0,1.2798542258336674,4
579,40,18.863603505611206,14,0.6629935441317959,0.9090909090909091,0.3181818181818182,1,4.0,36,0.10810810810810811,1.7140806159122948,6
580,36,22.905499392641914,11,0.7862453931068965,0.8181818181818182,0.25,31,0.0,36,0.0,1.614259427344131,6
581,16,21.121775944074273,5,0.8366600265340756,0.36363636363636365,0.11363636363636363,17,0.0,16,0.0,1.5465986860485126,5
582,58,25.59492479579081,19,0.8481145238787242,1.3181818181818181,0.4318181818181818,3,6.0,52,0.11320754716981132,1.668636396421053,6
583,7,10.389459989767271,2,0.7071067811865476,0.1590909090909091,0.045454545454545456,38,0.0,7,0.0,1.6094379124341005,5
584,11,10.429188581858376,4,0.9574271077563381,0.25,0.09090909090909091,29,0.0,11,0.0,1.5498260458782016,5
585,16,29.785475631153886,6,0.816496580927726,0.36363636363636365,0.13636363636363635,33,0.0,16,0.0,1.7480673485460894,6
586,88,17.639044974828273,30,0.784915252764901,2.0,0.6818181818181818,1,15.0,73,0.20270270270270271,1.5922025158968656,6
587,15,20.818059161678093,5,0.9999999999999999,0.3409090909090909,0.11363636363636363,32,0.0,15,0.0,1.5571130980576455,5
588,21,18.26695480669544,6,0.8366600265340756,0.4772727272727273,0.13636363636363635,32,0.0,21,0.0,1.6170531525095537,6
589,3,18.132454761089026,1,0.0,0.06818181818181818,0.022727272727272728,39,0.0,3,0.0,0.6931471805599453,2
590,16,18.719884282406092,5,0.8366600265340756,0.36363636363636365,0.11363636363636363,34,0.0,16,0.0,1.240684291953396,4
591,37,28.57688577290542,13,0.8006407690254357,0.8409090909090909,0.29545454545454547,20,0.0,37,0.0,1.451700379090459,5
592,77,23.8601479878019,26,0.8708969735057864,1.75,0.5909090909090909,0,13.0,64,0.2,1.7515801523912424,6
593,5,19.78080238748063,2,0.7071067811865476,0.11363636363636363,0.045454545454545456,39,0.0,5,0.0,0.6365141682948128,2
594,3,30.89804625525474,1,0.0,0.06818181818181818,0.022727272727272728,36,0.0,3,0.0,0.6931471805599453,2
595,16,17.026600874575596,6,0.816496580927726,0.36363636363636365,0.13636363636363635,32,0.0,16,0.0,1.3661588475692017,4
596,9,18.84729989135181,3,1.0,0.20454545454545456,0.06818181818181818,36,0.0,9,0.0,1.5607104090414063,5
597,27,18.4039654426135,9,0.5,0.6136363636363636,0.20454545454545456,25,0.0,27,0.0,1.6188490916819116,6
598,5,16.39934803508101,2,0.7071067811865476,0.11363636363636363,0.045454545454545456,38,0.0,5,0.0,0.6365141682948128,2
599,49,16.665471314787297,17,0.8574929257125441,1.1136363636363635,0.38636363636363635,0,18.0,31,0.5625,1.603554959986555,6
600,6,19.647785236489167,2,1.4142135623730951,0.13636363636363635,0.045454545454545456,33,0.0,6,0.0,1.3862943611198906,4
602,65,18.74958277479327,22,0.8438727464026862,1.4772727272727273,0.5,12,0.0,65,0.0,1.6903950530013074,6
603,15,18.590239009214194,5,1.0,0.3409090909090909,0.11363636363636363,32,0.0,15,0.0,1.5571130980576458,5
604,50,19.241740642588287,18,0.8084520834544433,1.1363636363636365,0.4090909090909091,1,4.0,46,0.0851063829787234,1.7462093453987975,6
605,32,23.87948289866756,12,0.7784989441615229,0.7272727272727273,0.2727272727272727,20,0.0,32,0.0,1.5571130980576455,6
606,6,30.228308283000302,2,0.0,0.13636363636363635,0.045454545454545456,42,0.0,6,0.0,1.0397207708399179,3
607,19,16.83882074486322,6,0.752772652709081,0.4318181818181818,0.13636363636363635,33,0.0,19,0.0,1.5247073930301436,5
608,20,24.6802998056571,6,1.0327955589886446,0.45454545454545453,0.13636363636363635,30,0.0,20,0.0,1.6731183626432509,6
609,6,15.332979961928103,2,1.4142135623730951,0.13636363636363635,0.045454545454545456,37,0.0,6,0.0,1.3862943611198906,4
610,4,18.862792859505454,2,0.0,0.09090909090909091,0.045454545454545456,40,0.0,4,0.0,0.6931471805599453,2
611,42,21.800945118783932,14,0.7844645405527362,0.9545454545454546,0.3181818181818182,2,3.0,39,0.075,1.7540914213506924,6
612,10,12.356252080206914,3,0.5773502691896257,0.22727272727272727,0.06818181818181818,23,0.0,10,0.0,1.351783994289646,4
613,13,22.4173387358968,5,0.8944271909999159,0.29545454545454547,0.11363636363636363,38,0.0,13,0.0,1.3208883431493221,4
614,32,17.89947368240903,11,0.8312094145936335,0.7272727272727273,0.25,26,0.0,32,0.0,1.712210115741827,6
615,14,21.78773257653253,5,0.8366600265340756,0.3181818181818182,0.11363636363636363,34,0.0,14,0.0,1.5229550675313184,5
616,17,21.289299485872533,7,0.5345224838248488,0.38636363636363635,0.1590909090909091,30,0.0,17,0.0,1.5047882836811908,5
617,15,22.973666062428414,5,1.0,0.3409090909090909,0.11363636363636363,22,0.0,15,0.0,1.6094379124341005,5
618,30,16.386679143761757,11,0.9045340337332909,0.6818181818181818,0.25,3,6.0,24,0.24,1.415277974646454,5
619,15,14.306557669360311,5,1.0,0.3409090909090909,0.11363636363636363,19,0.0,15,0.0,1.3592367006650063,5
620,89,19.875063278284397,27,0.775331929653101,2.022727272727273,0.6136363636363636,0,14.0,75,0.18421052631578946,1.7749249488828998,6
621,10,44.846782139541,5,0.0,0.22727272727272727,0.11363636363636363,34,0.0,10,0.0,1.3321790402101223,4
622,58,20.093225149771122,20,0.8522416262267903,1.3181818181818181,0.45454545454545453,4,3.0,55,0.05357142857142857,1.7466168654677912,6
623,33,19.89565400418585,12,0.7537783614444091,0.75,0.2727272727272727,20,0.0,33,0.0,1.712210115741827,6
624,7,52.77162410321449,2,0.7071067811865476,0.1590909090909091,0.045454545454545456,41,0.0,7,0.0,1.6094379124341005,5
625,27,21.666900819896743,9,0.8660254037844387,0.6136363636363636,0.20454545454545456,32,0.0,27,0.0,1.6920198079084638,6
627,25,19.70711604501595,8,0.9910312089651149,0.5681818181818182,0.18181818181818182,8,0.0,25,0.0,1.7115472862863528,6
628,18,13.403754714700616,5,0.8944271909999159,0.4090909090909091,0.11363636363636363,36,0.0,18,0.0,1.4985690796770055,5
629,21,19.69553089211842,7,0.5773502691896257,0.4772727272727273,0.1590909090909091,33,0.0,21,0.0,1.4944032113796122,5
630,19,18.520739971613168,6,0.752772652709081,0.4318181818181818,0.13636363636363635,29,0.0,19,0.0,1.6977335913743923,6
631,29,16.45648903837023,9,0.8333333333333334,0.6590909090909091,0.20454545454545456,28,0.0,29,0.0,1.692281460717537,6
632,33,18.412673611054437,10,0.8232726023485647,0.75,0.22727272727272727,23,0.0,33,0.0,1.695723926213483,6
633,3,44.03478536365071,1,0.0,0.06818181818181818,0.022727272727272728,41,0.0,3,0.0,0.6931471805599453,2
634,119,21.282225658043743,41,0.8889566369846307,2.7045454545454546,0.9318181818181818,0,27.0,92,0.2903225806451613,1.7545954400023205,6
635,110,19.922047499005984,36,0.7908203496350009,2.5,0.8181818181818182,0,24.0,86,0.27586206896551724,1.7436595568389306,6
636,83,18.13630931459166,29,0.9151166175112985,1.8863636363636365,0.6590909090909091,0,20.0,63,0.3125,1.7180057959664112,6
637,46,21.35334370229718,17,0.7717436331412898,1.0454545454545454,0.38636363636363635,13,0.0,46,0.0,1.7446068398104333,6
638,42,18.384508091218276,14,0.7844645405527362,0.9545454545454546,0.3181818181818182,13,0.0,42,0.0,1.7571351557933592,6
639,7,16.8227574677537,3,0.5773502691896258,0.1590909090909091,0.06818181818181818,17,0.0,7,0.0,1.3862943611198906,4
641,4,14.280487096284066,1,0.0,0.09090909090909091,0.022727272727272728,36,0.0,4,0.0,1.0986122886681096,3
642,17,22.409840535966616,5,0.8944271909999159,0.38636363636363635,0.11363636363636363,33,0.0,17,0.0,1.6326309271543518,6
643,37,17.05625890448764,12,0.7929614610987591,0.8409090909090909,0.2727272727272727,17,0.0,37,0.0,1.7697916864965646,6
644,22,21.802269072520975,6,0.5163977794943222,0.5,0.13636363636363635,35,0.0,22,0.0,1.700164942414579,6
645,89,15.75100495902111,32,0.7063936122898274,2.022727272727273,0.7272727272727273,2,11.0,78,0.13924050632911392,1.786663117200276,6
646,18,27.22064891290535,6,0.8944271909999159,0.4090909090909091,0.13636363636363635,35,0.0,18,0.0,1.7481554572476758,6
647,49,14.186867158498698,16,0.7719024117939607,1.1136363636363635,0.36363636363636365,1,7.0,42,0.16279069767441862,1.762687321537177,6
648,45,17.820091044777268,15,0.7559289460184544,1.0227272727272727,0.3409090909090909,0,9.0,36,0.24324324324324326,1.7576200052094748,6
649,2,11.125872187089508,1,0.0,0.045454545454545456,0.022727272727272728,38,0.0,2,0.0,0.0,1
650,108,16.31043468086244,35,0.8530715634909972,2.4545454545454546,0.7954545454545454,0,10.0,98,0.10101010101010101,1.7813363951195231,6
651,18,27.155825439046094,6,1.0954451150103321,0.4090909090909091,0.13636363636363635,30,0.0,18,0.0,1.4677339293271525,5
652,30,14.518934713664281,11,0.7862453931068965,0.6818181818181818,0.25,21,0.0,30,0.0,1.6595892270053696,6
653,104,18.37788270729813,35,0.7853704366024198,2.3636363636363638,0.7954545454545454,4,15.0,89,0.16666666666666666,1.7688661034465747,6
654,9,11.449977407801228,3,1.0,0.20454545454545456,0.06818181818181818,35,0.0,9,0.0,1.0114042647073518,3
655,21,18.477539941884725,6,0.5477225575051661,0.4772727272727273,0.13636363636363635,32,0.0,21,0.0,1.67458956699991,6
656,69,17.13611149084648,24,0.7974142996067926,1.5681818181818181,0.5454545454545454,0,11.0,58,0.1864406779661017,1.783565050547074,6
657,19,18.055790050267778,6,0.9831920802501751,0.4318181818181818,0.13636363636363635,27,0.0,19,0.0,1.631345420808597,6
658,38,24.296280657412904,14,0.8254203058555569,0.8636363636363636,0.3181818181818182,22,0.0,38,0.0,1.7481554572476758,6
659,46,19.472014008178768,16,0.806225774829855,1.0454545454545454,0.36363636363636365,9,0.0,46,0.0,1.7716239556773663,6
660,92,24.81791858576839,28,0.7628961803617724,2.090909090909091,0.6363636363636364,1,16.0,76,0.2077922077922078,1.7486540708297464,6
661,72,23.674178278175347,24,0.7801894976054939,1.6363636363636365,0.5454545454545454,10,0.0,72,0.0,1.7601976168848468,6
662,48,20.475102680882888,18,0.7669649888473704,1.0909090909090908,0.4090909090909091,8,0.0,48,0.0,1.7056651565464864,6
663,10,24.121164393026202,3,1.1547005383792515,0.22727272727272727,0.06818181818181818,36,0.0,10,0.0,1.5498260458782016,5
664,52,24.724828928715592,17,0.8993461677306268,1.1818181818181819,0.38636363636363635,16,0.0,52,0.0,1.7565534672646008,6
665,23,11.279375197252687,7,0.7559289460184544,0.5227272727272727,0.1590909090909091,31,0.0,23,0.0,1.700164942414579,6
666,92,20.988840395105427,33,0.8199685877205815,2.090909090909091,0.75,0,14.0,78,0.17721518987341772,1.7687069871726977,6
667,30,30.895929672654436,9,0.8660254037844386,0.6818181818181818,0.20454545454545456,13,0.0,30,0.0,1.6905897978978937,6
668,76,23.555199600245064,26,0.8448941672459066,1.7272727272727273,0.5909090909090909,1,6.0,70,0.08450704225352113,1.6743206737170813,6
669,22,13.38129315575993,7,0.8997354108424375,0.5,0.1590909090909091,31,0.0,22,0.0,1.5867847075280477,6
670,2,7.548541930226694,1,0.0,0.045454545454545456,0.022727272727272728,43,0.0,2,0.0,0.0,1
671,17,23.33090743771503,6,0.983192080250175,0.38636363636363635,0.13636363636363635,30,0.0,17,0.0,1.720193459219825,6
672,29,20.682555387602537,9,0.6666666666666665,0.6590909090909091,0.20454545454545456,10,0.0,29,0.0,1.5671808548329902,5
673,71,20.56031065552826,24,0.954584665735822,1.6136363636363635,0.5454545454545454,2,8.0,63,0.125,1.737246886002869,6
674,19,24.258132553076575,7,0.7559289460184544,0.4318181818181818,0.1590909090909091,4,2.0,17,0.1111111111111111,1.5171063970610272,5
675,31,16.467539506267226,11,0.873862897505303,0.7045454545454546,0.25,25,0.0,31,0.0,1.5444795210968603,5
676,16,21.52217779755629,5,1.0954451150103324,0.36363636363636365,0.11363636363636363,27,0.0,16,0.0,1.3667110520552042,5
677,6,34.26988548777888,2,0.0,0.13636363636363635,0.045454545454545456,42,0.0,6,0.0,1.0397207708399179,3
678,45,21.809069096694127,16,0.75,1.0227272727272727,0.36363636363636365,9,0.0,45,0.0,1.6631044543067424,6
679,18,19.71909302301421,6,0.8944271909999159,0.4090909090909091,0.13636363636363635,37,0.0,18,0.0,1.7481554572476758,6
680,10,19.416619795195903,3,1.1547005383792515,0.22727272727272727,0.06818181818181818,33,0.0,10,0.0,1.5498260458782016,5
681,64,18.13771983968033,21,0.8646496675642961,1.4545454545454546,0.4772727272727273,11,0.0,64,0.0,1.724963002696177,6
682,24,15.3738514007622,8,0.9258200997725515,0.5454545454545454,0.18181818181818182,28,0.0,24,0.0,1.7328679513998633,6
683,27,16.105964861308642,9,0.7071067811865476,0.6136363636363636,0.20454545454545456,34,0.0,27,0.0,1.5945144483835854,6
684,4,25.333825759229395,2,0.0,0.09090909090909091,0.045454545454545456,41,0.0,4,0.0,0.6931471805599453,2
685,39,22.428929590579116,13,0.816496580927726,0.8863636363636364,0.29545454545454547,18,0.0,39,0.0,1.7685151696760264,6
686,42,18.597272259439084,16,0.806225774829855,0.9545454545454546,0.36363636363636365,2,9.0,33,0.2647058823529412,1.7457278768757765,6
687,17,22.977254950913004,5,0.5477225575051661,0.38636363636363635,0.11363636363636363,18,0.0,17,0.0,1.7045514452672972,6
688,16,22.213629166496563,5,0.8366600265340756,0.36363636363636365,0.11363636363636363,34,0.0,16,0.0,1.6417347121875212,6
689,7,11.317672713290955,2,0.7071067811865476,0.1590909090909091,0.045454545454545456,40,0.0,7,0.0,1.3321790402101223,4
690,27,22.195918441176858,9,0.8660254037844386,0.6136363636363636,0.20454545454545456,26,0.0,27,0.0,1.4938857262110654,5
691,3,16.3684408489583,1,0.0,0.06818181818181818,0.022727272727272728,43,0.0,3,0.0,0.6931471805599453,2
692,84,20.556972479490046,27,0.8473185457363235,1.9090909090909092,0.6136363636363636,1,11.0,73,0.14864864864864866,1.772091524610167,6
694,101,20.783951023040043,36,0.8558853209044323,2.2954545454545454,0.8181818181818182,0,17.0,84,0.2,1.7870704939204756,6
695,61,16.727699332174744,20,0.7591546545162483,1.3863636363636365,0.45454545454545453,2,10.0,51,0.19230769230769232,1.75432705738766,6
696,6,24.25548824531859,2,1.4142135623730951,0.13636363636363635,0.045454545454545456,31,0.0,6,0.0,1.3862943611198906,4
697,77,17.87125648695479,27,0.8639668665167353,1.75,0.6136363636363636,1,12.0,65,0.18181818181818182,1.7657356836096687,6
698,46,22.39300734912572,15,0.8837151016885368,1.0454545454545454,0.3409090909090909,22,0.0,46,0.0,1.601174254556704,6
699,15,16.99899223740704,5,0.7071067811865476,0.3409090909090909,0.11363636363636363,28,0.0,15,0.0,1.2798542258336676,4
700,11,14.51557419736978,4,0.9574271077563381,0.25,0.09090909090909091,31,0.0,11,0.0,1.7478680974667573,6
701,51,21.059717716181204,19,0.88522637273985,1.1590909090909092,0.4318181818181818,17,0.0,51,0.0,1.7267882938505588,6
702,64,21.703455421043664,21,0.6690433824641328,1.4545454545454546,0.4772727272727273,4,7.0,57,0.1206896551724138,1.7460805224507165,6
703,83,19.00717652724562,27,0.8738036184021919,1.8863636363636365,0.6136363636363636,2,12.0,71,0.16666666666666666,1.7673007939631273,6
705,99,19.85743928809645,32,0.8175247850637608,2.25,0.7272727272727273,0,18.0,81,0.21951219512195122,1.747953338925724,6
706,16,9.642258731010683,5,0.8366600265340756,0.36363636363636365,0.11363636363636363,35,0.0,16,0.0,1.1685184057430877,4
707,14,19.952020020722227,5,0.8366600265340756,0.3181818181818182,0.11363636363636363,35,0.0,14,0.0,1.310783678099714,4
709,10,10.936405515710549,3,0.5773502691896258,0.22727272727272727,0.06818181818181818,39,0.0,10,0.0,1.351783994289646,4
710,16,14.4140061379364,5,0.8366600265340756,0.36363636363636365,0.11363636363636363,33,0.0,16,0.0,1.3896811919839047,5
711,12,16.813861280282243,5,0.8944271909999159,0.2727272727272727,0.11363636363636363,33,0.0,12,0.0,1.0042424730540764,3
712,15,31.706670503094085,5,0.7071067811865476,0.3409090909090909,0.11363636363636363,33,0.0,15,0.0,1.6957425341696348,6
713,23,17.800277251334286,9,0.5270462766947298,0.5227272727272727,0.20454545454545456,24,0.0,23,0.0,1.734764521025775,6
714,8,5.376680284428058,2,0.0,0.18181818181818182,0.045454545454545456,40,0.0,8,0.0,1.5607104090414063,5
715,7,16.361469497322332,2,0.7071067811865476,0.1590909090909091,0.045454545454545456,38,0.0,7,0.0,1.3321790402101223,4
716,31,16.012043427644688,8,0.3535533905932739,0.7045454545454546,0.18181818181818182,24,0.0,31,0.0,1.7154642164188132,6
717,31,24.444167542933187,11,0.7507571935295484,0.7045454545454546,0.25,9,0.0,31,0.0,1.6137942391528548,6
718,85,21.917829445863784,27,0.769800358919501,1.9318181818181819,0.6136363636363636,2,14.0,71,0.19444444444444445,1.7444154782345027,6
719,10,30.276592434200996,3,0.5773502691896258,0.22727272727272727,0.06818181818181818,36,0.0,10,0.0,1.5498260458782016,5
720,21,18.130331665747818,7,0.816496580927726,0.4772727272727273,0.1590909090909091,34,0.0,21,0.0,1.6307991045856436,6
721,5,26.488217324966513,2,0.7071067811865476,0.11363636363636363,0.045454545454545456,38,0.0,5,0.0,0.6365141682948128,2
722,3,11.915698006023087,1,0.0,0.06818181818181818,0.022727272727272728,43,0.0,3,0.0,0.6931471805599453,2
723,31,23.10373008949244,10,0.7378647873726218,0.7045454545454546,0.22727272727272727,24,0.0,31,0.0,1.6609958145862922,6
724,22,12.849170624045932,8,0.8864052604279183,0.5,0.18181818181818182,19,0.0,22,0.0,1.358007318173581,4
725,63,19.536574080123184,23,0.8643121965600911,1.4318181818181819,0.5227272727272727,0,2.0,61,0.03225806451612903,1.7619240629122341,6
726,55,18.6955976831427,20,0.910465468000326,1.25,0.45454545454545453,9,0.0,55,0.0,1.7848503296656082,6
727,51,16.340911933411455,17,0.7905694150420949,1.1590909090909092,0.38636363636363635,8,0.0,51,0.0,1.6122485419789918,6
728,10,22.2131826082623,3,1.1547005383792515,0.22727272727272727,0.06818181818181818,38,0.0,10,0.0,1.5498260458782016,5
729,8,10.929238291425602,2,0.0,0.18181818181818182,0.045454545454545456,41,0.0,8,0.0,1.0114042647073518,3
730,46,21.516772142921276,14,0.9138735334633754,1.0454545454545454,0.3181818181818182,1,4.0,42,0.09302325581395349,1.7046445381030988,6
731,61,21.24267160316725,19,0.8549819600709617,1.3863636363636365,0.4318181818181818,1,13.0,48,0.2653061224489796,1.7436848099051367,6
732,61,25.42593536288382,20,0.7591546545162482,1.3863636363636365,0.45454545454545453,3,11.0,50,0.21568627450980393,1.6891709372983912,6
733,4,46.96440145710029,1,0.0,0.09090909090909091,0.022727272727272728,38,0.0,4,0.0,1.0986122886681096,3
734,59,25.78189943651081,19,0.8752610304046612,1.3409090909090908,0.4318181818181818,0,2.0,57,0.034482758620689655,1.7669579412999066,6
735,17,19.386299759840416,6,0.752772652709081,0.38636363636363635,0.13636363636363635,28,0.0,17,0.0,1.499030672979008,5
736,16,19.65721687692914,5,0.8366600265340756,0.36363636363636365,0.11363636363636363,37,0.0,16,0.0,1.7201934592198251,6
737,5,14.206459908871114,2,0.7071067811865476,0.11363636363636363,0.045454545454545456,41,0.0,5,0.0,0.6365141682948128,2
738,24,27.44461187724063,8,0.9258200997725514,0.5454545454545454,0.18181818181818182,26,0.0,24,0.0,1.7426397016134285,6
739,10,30.30827737914436,4,1.0,0.22727272727272727,0.09090909090909091,31,0.0,10,0.0,1.3296613488547582,4
740,9,8.856175327823943,3,1.0,0.20454545454545456,0.06818181818181818,30,0.0,9,0.0,1.242453324894,4
741,4,28.268343579463096,2,0.0,0.09090909090909091,0.045454545454545456,41,0.0,4,0.0,0.6931471805599453,2
743,12,25.017646486551676,5,0.8944271909999159,0.2727272727272727,0.11363636363636363,37,0.0,12,0.0,1.277034259466139,4
